Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,Population density (people per sq. km of land area) (Rate)
Euro area,,10-Feb-20,,2017,127.4989065
Euro area,,11-Feb-20,,2017,127.4989065
Euro area,,12-Feb-20,,2017,127.4989065
Euro area,,13-Feb-20,,2017,127.4989065
Euro area,,14-Feb-20,,2017,127.4989065
Euro area,,15-Feb-20,,2017,127.4989065
Euro area,,16-Feb-20,,2017,127.4989065
Euro area,,17-Feb-20,,2017,127.4989065
Euro area,,18-Feb-20,,2017,127.4989065
Euro area,,19-Feb-20,,2017,127.4989065
Euro area,,20-Feb-20,,2017,127.4989065
Euro area,,21-Feb-20,,2017,127.4989065
Euro area,,22-Feb-20,,2017,127.4989065
Euro area,,23-Feb-20,,2017,127.4989065
Euro area,,24-Feb-20,,2017,127.4989065
Euro area,,25-Feb-20,,2017,127.4989065
Euro area,,26-Feb-20,,2017,127.4989065
Euro area,,27-Feb-20,,2017,127.4989065
Euro area,,28-Feb-20,,2017,127.4989065
Euro area,,29-Feb-20,,2017,127.4989065
Euro area,,01-Mar-20,,2017,127.4989065
Euro area,,02-Mar-20,,2017,127.4989065
Euro area,,03-Mar-20,,2017,127.4989065
Euro area,,04-Mar-20,,2017,127.4989065
Euro area,,05-Mar-20,,2017,127.4989065
Euro area,,06-Mar-20,,2017,127.4989065
Euro area,,07-Mar-20,,2017,127.4989065
Euro area,,08-Mar-20,,2017,127.4989065
Euro area,,09-Mar-20,,2017,127.4989065
Euro area,,10-Mar-20,,2017,127.4989065
Euro area,,11-Mar-20,,2017,127.4989065
Euro area,,12-Mar-20,,2017,127.4989065
Euro area,,13-Mar-20,,2017,127.4989065
Euro area,,14-Mar-20,,2017,127.4989065
Euro area,,15-Mar-20,,2017,127.4989065
Euro area,,16-Mar-20,,2017,127.4989065
Euro area,,17-Mar-20,,2017,127.4989065
Euro area,,18-Mar-20,,2017,127.4989065
Euro area,,19-Mar-20,,2017,127.4989065
Euro area,,20-Mar-20,,2017,127.4989065
Euro area,,21-Mar-20,,2017,127.4989065
Euro area,,22-Mar-20,,2017,127.4989065
Euro area,,23-Mar-20,,2017,127.4989065
Euro area,,24-Mar-20,,2017,127.4989065
Euro area,,25-Mar-20,,2017,127.4989065
Euro area,,26-Mar-20,,2017,127.4989065
Euro area,,27-Mar-20,,2017,127.4989065
Euro area,,28-Mar-20,,2017,127.4989065
Euro area,,29-Mar-20,,2017,127.4989065
Euro area,,30-Mar-20,,2017,127.4989065
Euro area,,31-Mar-20,,2017,127.4989065
Euro area,,01-Apr-20,,2017,127.4989065
Euro area,,02-Apr-20,,2017,127.4989065
Euro area,,03-Apr-20,,2017,127.4989065
Euro area,,04-Apr-20,,2017,127.4989065
Euro area,,05-Apr-20,,2017,127.4989065
Euro area,,06-Apr-20,,2017,127.4989065
Euro area,,07-Apr-20,,2017,127.4989065
Euro area,,08-Apr-20,,2017,127.4989065
Euro area,,09-Apr-20,,2017,127.4989065
Euro area,,10-Apr-20,,2017,127.4989065
Euro area,,11-Apr-20,,2017,127.4989065
Euro area,,12-Apr-20,,2017,127.4989065
Euro area,,13-Apr-20,,2017,127.4989065
Euro area,,14-Apr-20,,2017,127.4989065
Euro area,,15-Apr-20,,2017,127.4989065
Euro area,,16-Apr-20,,2017,127.4989065
Euro area,,17-Apr-20,,2017,127.4989065
Euro area,,18-Apr-20,,2017,127.4989065
Euro area,,19-Apr-20,,2017,127.4989065
Euro area,,20-Apr-20,,2017,127.4989065
Euro area,,21-Apr-20,,2017,127.4989065
Euro area,,22-Apr-20,,2017,127.4989065
Euro area,,23-Apr-20,,2017,127.4989065
Euro area,,24-Apr-20,,2017,127.4989065
Euro area,,25-Apr-20,,2017,127.4989065
Euro area,,26-Apr-20,,2017,127.4989065
Euro area,,27-Apr-20,,2017,127.4989065
Euro area,,28-Apr-20,,2017,127.4989065
Euro area,,29-Apr-20,,2017,127.4989065
Euro area,,30-Apr-20,,2017,127.4989065
Euro area,,01-May-20,,2017,127.4989065
Euro area,,02-May-20,,2017,127.4989065
Euro area,,03-May-20,,2017,127.4989065
Euro area,,04-May-20,,2017,127.4989065
Euro area,,05-May-20,,2017,127.4989065
Euro area,,06-May-20,,2017,127.4989065
Euro area,,07-May-20,,2017,127.4989065
Euro area,,08-May-20,,2017,127.4989065
Euro area,,09-May-20,,2017,127.4989065
Euro area,,10-May-20,,2017,127.4989065
Euro area,,11-May-20,,2017,127.4989065
Euro area,,12-May-20,,2017,127.4989065
Euro area,,13-May-20,,2017,127.4989065
Euro area,,14-May-20,,2017,127.4989065
Euro area,,15-May-20,,2017,127.4989065
Euro area,,16-May-20,,2017,127.4989065
Euro area,,17-May-20,,2017,127.4989065
Euro area,,18-May-20,,2017,127.4989065
Euro area,,19-May-20,,2017,127.4989065
Euro area,,20-May-20,,2017,127.4989065
Euro area,,21-May-20,,2017,127.4989065
Euro area,,22-May-20,,2017,127.4989065
Euro area,,23-May-20,,2017,127.4989065
Euro area,,24-May-20,,2017,127.4989065
Euro area,,25-May-20,,2017,127.4989065
Euro area,,26-May-20,,2017,127.4989065
Euro area,,27-May-20,,2017,127.4989065
Euro area,,28-May-20,,2017,127.4989065
Euro area,,29-May-20,,2017,127.4989065
Euro area,,30-May-20,,2017,127.4989065
Europe & Central Asia,,31-Dec-19,,2017,33.36581193
Europe & Central Asia,,01-Jan-20,,2017,33.36581193
Europe & Central Asia,,02-Jan-20,,2017,33.36581193
Europe & Central Asia,,03-Jan-20,,2017,33.36581193
Europe & Central Asia,,04-Jan-20,,2017,33.36581193
Europe & Central Asia,,05-Jan-20,,2017,33.36581193
Europe & Central Asia,,06-Jan-20,,2017,33.36581193
Europe & Central Asia,,07-Jan-20,,2017,33.36581193
Europe & Central Asia,,08-Jan-20,,2017,33.36581193
Europe & Central Asia,,09-Jan-20,,2017,33.36581193
Europe & Central Asia,,10-Jan-20,,2017,33.36581193
Europe & Central Asia,,11-Jan-20,,2017,33.36581193
Europe & Central Asia,,12-Jan-20,,2017,33.36581193
Europe & Central Asia,,13-Jan-20,,2017,33.36581193
Europe & Central Asia,,14-Jan-20,,2017,33.36581193
Europe & Central Asia,,15-Jan-20,,2017,33.36581193
Europe & Central Asia,,16-Jan-20,,2017,33.36581193
Europe & Central Asia,,17-Jan-20,,2017,33.36581193
Europe & Central Asia,,18-Jan-20,,2017,33.36581193
Europe & Central Asia,,19-Jan-20,,2017,33.36581193
Europe & Central Asia,,20-Jan-20,,2017,33.36581193
Europe & Central Asia,,21-Jan-20,,2017,33.36581193
Europe & Central Asia,,22-Jan-20,,2017,33.36581193
Europe & Central Asia,,23-Jan-20,,2017,33.36581193
Europe & Central Asia,,24-Jan-20,,2017,33.36581193
Europe & Central Asia,,25-Jan-20,,2017,33.36581193
Europe & Central Asia,,26-Jan-20,,2017,33.36581193
Europe & Central Asia,,27-Jan-20,,2017,33.36581193
Europe & Central Asia,,28-Jan-20,,2017,33.36581193
Europe & Central Asia,,29-Jan-20,,2017,33.36581193
Europe & Central Asia,,30-Jan-20,,2017,33.36581193
Europe & Central Asia,,31-Jan-20,,2017,33.36581193
Europe & Central Asia,,01-Feb-20,,2017,33.36581193
Europe & Central Asia,,02-Feb-20,,2017,33.36581193
Europe & Central Asia,,03-Feb-20,,2017,33.36581193
Europe & Central Asia,,04-Feb-20,,2017,33.36581193
Europe & Central Asia,,05-Feb-20,,2017,33.36581193
Europe & Central Asia,,06-Feb-20,,2017,33.36581193
Europe & Central Asia,,07-Feb-20,,2017,33.36581193
Europe & Central Asia,,08-Feb-20,,2017,33.36581193
Europe & Central Asia,,09-Feb-20,,2017,33.36581193
Europe & Central Asia,,10-Feb-20,,2017,33.36581193
Europe & Central Asia,,11-Feb-20,,2017,33.36581193
Europe & Central Asia,,12-Feb-20,,2017,33.36581193
Europe & Central Asia,,13-Feb-20,,2017,33.36581193
Europe & Central Asia,,14-Feb-20,,2017,33.36581193
Europe & Central Asia,,15-Feb-20,,2017,33.36581193
Europe & Central Asia,,16-Feb-20,,2017,33.36581193
Europe & Central Asia,,17-Feb-20,,2017,33.36581193
Europe & Central Asia,,18-Feb-20,,2017,33.36581193
Europe & Central Asia,,19-Feb-20,,2017,33.36581193
Europe & Central Asia,,20-Feb-20,,2017,33.36581193
Europe & Central Asia,,21-Feb-20,,2017,33.36581193
Europe & Central Asia,,22-Feb-20,,2017,33.36581193
Europe & Central Asia,,23-Feb-20,,2017,33.36581193
Europe & Central Asia,,24-Feb-20,,2017,33.36581193
Europe & Central Asia,,25-Feb-20,,2017,33.36581193
Europe & Central Asia,,26-Feb-20,,2017,33.36581193
Europe & Central Asia,,27-Feb-20,,2017,33.36581193
Europe & Central Asia,,28-Feb-20,,2017,33.36581193
Europe & Central Asia,,29-Feb-20,,2017,33.36581193
Europe & Central Asia,,01-Mar-20,,2017,33.36581193
Europe & Central Asia,,02-Mar-20,,2017,33.36581193
Europe & Central Asia,,03-Mar-20,,2017,33.36581193
Europe & Central Asia,,04-Mar-20,,2017,33.36581193
Europe & Central Asia,,05-Mar-20,,2017,33.36581193
Europe & Central Asia,,06-Mar-20,,2017,33.36581193
Europe & Central Asia,,07-Mar-20,,2017,33.36581193
Europe & Central Asia,,08-Mar-20,,2017,33.36581193
Europe & Central Asia,,09-Mar-20,,2017,33.36581193
Europe & Central Asia,,10-Mar-20,,2017,33.36581193
Europe & Central Asia,,11-Mar-20,,2017,33.36581193
Europe & Central Asia,,12-Mar-20,,2017,33.36581193
Europe & Central Asia,,13-Mar-20,,2017,33.36581193
Europe & Central Asia,,14-Mar-20,,2017,33.36581193
Europe & Central Asia,,15-Mar-20,,2017,33.36581193
Europe & Central Asia,,16-Mar-20,,2017,33.36581193
Europe & Central Asia,,17-Mar-20,,2017,33.36581193
Europe & Central Asia,,18-Mar-20,,2017,33.36581193
Europe & Central Asia,,19-Mar-20,,2017,33.36581193
Europe & Central Asia,,20-Mar-20,,2017,33.36581193
Europe & Central Asia,,21-Mar-20,,2017,33.36581193
Europe & Central Asia,,22-Mar-20,,2017,33.36581193
Europe & Central Asia,,23-Mar-20,,2017,33.36581193
Europe & Central Asia,,24-Mar-20,,2017,33.36581193
Europe & Central Asia,,25-Mar-20,,2017,33.36581193
Europe & Central Asia,,26-Mar-20,,2017,33.36581193
Europe & Central Asia,,27-Mar-20,,2017,33.36581193
Europe & Central Asia,,28-Mar-20,,2017,33.36581193
Europe & Central Asia,,29-Mar-20,,2017,33.36581193
Europe & Central Asia,,30-Mar-20,,2017,33.36581193
Europe & Central Asia,,31-Mar-20,,2017,33.36581193
Europe & Central Asia,,01-Apr-20,,2017,33.36581193
Europe & Central Asia,,02-Apr-20,,2017,33.36581193
Europe & Central Asia,,03-Apr-20,,2017,33.36581193
Europe & Central Asia,,04-Apr-20,,2017,33.36581193
Europe & Central Asia,,05-Apr-20,,2017,33.36581193
Europe & Central Asia,,06-Apr-20,,2017,33.36581193
Europe & Central Asia,,07-Apr-20,,2017,33.36581193
Europe & Central Asia,,08-Apr-20,,2017,33.36581193
Europe & Central Asia,,09-Apr-20,,2017,33.36581193
Europe & Central Asia,,10-Apr-20,,2017,33.36581193
Europe & Central Asia,,11-Apr-20,,2017,33.36581193
Europe & Central Asia,,12-Apr-20,,2017,33.36581193
Europe & Central Asia,,13-Apr-20,,2017,33.36581193
Europe & Central Asia,,14-Apr-20,,2017,33.36581193
Europe & Central Asia,,15-Apr-20,,2017,33.36581193
Europe & Central Asia,,16-Apr-20,,2017,33.36581193
Europe & Central Asia,,17-Apr-20,,2017,33.36581193
Europe & Central Asia,,18-Apr-20,,2017,33.36581193
Europe & Central Asia,,19-Apr-20,,2017,33.36581193
Europe & Central Asia,,20-Apr-20,,2017,33.36581193
Europe & Central Asia,,21-Apr-20,,2017,33.36581193
Europe & Central Asia,,22-Apr-20,,2017,33.36581193
Europe & Central Asia,,23-Apr-20,,2017,33.36581193
Europe & Central Asia,,24-Apr-20,,2017,33.36581193
Europe & Central Asia,,25-Apr-20,,2017,33.36581193
Europe & Central Asia,,26-Apr-20,,2017,33.36581193
Europe & Central Asia,,27-Apr-20,,2017,33.36581193
Europe & Central Asia,,28-Apr-20,,2017,33.36581193
Europe & Central Asia,,29-Apr-20,,2017,33.36581193
Europe & Central Asia,,30-Apr-20,,2017,33.36581193
Europe & Central Asia,,01-May-20,,2017,33.36581193
Europe & Central Asia,,02-May-20,,2017,33.36581193
Europe & Central Asia,,03-May-20,,2017,33.36581193
Europe & Central Asia,,04-May-20,,2017,33.36581193
Europe & Central Asia,,05-May-20,,2017,33.36581193
Europe & Central Asia,,06-May-20,,2017,33.36581193
Europe & Central Asia,,07-May-20,,2017,33.36581193
Europe & Central Asia,,08-May-20,,2017,33.36581193
Europe & Central Asia,,09-May-20,,2017,33.36581193
Europe & Central Asia,,10-May-20,,2017,33.36581193
Europe & Central Asia,,11-May-20,,2017,33.36581193
Europe & Central Asia,,12-May-20,,2017,33.36581193
Europe & Central Asia,,13-May-20,,2017,33.36581193
Europe & Central Asia,,14-May-20,,2017,33.36581193
Europe & Central Asia,,15-May-20,,2017,33.36581193
Europe & Central Asia,,16-May-20,,2017,33.36581193
Europe & Central Asia,,17-May-20,,2017,33.36581193
Europe & Central Asia,,18-May-20,,2017,33.36581193
Europe & Central Asia,,19-May-20,,2017,33.36581193
Europe & Central Asia,,20-May-20,,2017,33.36581193
Europe & Central Asia,,21-May-20,,2017,33.36581193
Europe & Central Asia,,22-May-20,,2017,33.36581193
Europe & Central Asia,,23-May-20,,2017,33.36581193
Europe & Central Asia,,24-May-20,,2017,33.36581193
Europe & Central Asia,,25-May-20,,2017,33.36581193
Europe & Central Asia,,26-May-20,,2017,33.36581193
Europe & Central Asia,,27-May-20,,2017,33.36581193
Europe & Central Asia,,28-May-20,,2017,33.36581193
Europe & Central Asia,,29-May-20,,2017,33.36581193
Europe & Central Asia,,30-May-20,,2017,33.36581193
Europe & Central Asia (IDA & IBRD),,31-Dec-19,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,01-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,02-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,03-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,04-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,05-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,06-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,07-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,08-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,09-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,10-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,11-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,12-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,13-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,14-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,15-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,16-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,17-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,18-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,19-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,20-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,21-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,22-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,23-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,24-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,25-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,26-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,27-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,28-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,29-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,30-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,31-Jan-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,01-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,02-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,03-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,04-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,05-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,06-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,07-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,08-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,09-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,10-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,11-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,12-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,13-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,14-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,15-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,16-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,17-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,18-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,19-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,20-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,21-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,22-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,23-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,24-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,25-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,26-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,27-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,28-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,29-Feb-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,01-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,02-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,03-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,04-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,05-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,06-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,07-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,08-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,09-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,10-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,11-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,12-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,13-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,14-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,15-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,16-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,17-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,18-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,19-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,20-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,21-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,22-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,23-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,24-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,25-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,26-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,27-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,28-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,29-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,30-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,31-Mar-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,01-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,02-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,03-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,04-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,05-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,06-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,07-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,08-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,09-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,10-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,11-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,12-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,13-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,14-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,15-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,16-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,17-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,18-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,19-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,20-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,21-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,22-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,23-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,24-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,25-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,26-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,27-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,28-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,29-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,30-Apr-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,01-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,02-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,03-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,04-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,05-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,06-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,07-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,08-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,09-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,10-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,11-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,12-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,13-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,14-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,15-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,16-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,17-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,18-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,19-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,20-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,21-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,22-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,23-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,24-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,25-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,26-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,27-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,28-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,29-May-20,,2017,19.91139202
Europe & Central Asia (IDA & IBRD),,30-May-20,,2017,19.91139202
Europe & Central Asia (excluding high income),,31-Dec-19,,2017,18.3690647
Europe & Central Asia (excluding high income),,01-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,02-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,03-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,04-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,05-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,06-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,07-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,08-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,09-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,10-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,11-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,12-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,13-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,14-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,15-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,16-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,17-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,18-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,19-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,20-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,21-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,22-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,23-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,24-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,25-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,26-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,27-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,28-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,29-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,30-Jan-20,,2017,18.3690647
Europe & Central Asia (excluding high income),,31-Jan-20,,2017,18.3690647
